840.887 , 7239.93
881.021 , 8140.78
830.362 , 7993.91
897.61 , 7889.1
873.518 , 8074.21
860.873 , 7776.33
884.486 , 9265.84
880.13 , 8649.48
841.052 , 7753.1
654.645 , 6429.07
908.883 , 7800.64
880.794 , 8757.62
882.84 , 8733.14
899.515 , 7744.41
864.214 , 8557.27
865.141 , 6986.84
882.812 , 8469.21
860.341 , 7196.75
853.683 , 7828.52
881.262 , 8552.5
874.041 , 7404.52
850.914 , 8230.15
895.424 , 8406.17
852.711 , 6976.54
880.004 , 8356.25
885.137 , 8635.14
882.053 , 8585.33
858.989 , 7048.65
824.584 , 8027.51
835.828 , 6719.47
864.659 , 7857.05
876.848 , 7456.29
846.214 , 7677.91
880.203 , 7279.51
802.609 , 7487.53
883.345 , 8991.22
899.962 , 7710.66
872.729 , 7688.38
859.391 , 7705.1
841.659 , 8086.52
841.953 , 7775.13
901.599 , 7738.53
850.007 , 8447.27
882.22 , 9169.33
867.472 , 8279.22
911.887 , 8083.24
898.605 , 7581.93
876.1 , 8179.94
796.369 , 7576.72
872.501 , 7588.58
872.525 , 8043.84
862.992 , 8246.19
881.747 , 8108.4
849.317 , 7789.16
894.165 , 8341.12
837.158 , 7481.61
860.25 , 7810.07
817.386 , 7961.56
906.996 , 7834.25
890.422 , 7913.85
862.536 , 7509.25
900.441 , 7519.98
835.724 , 8032.2
909.385 , 8325.48
867.466 , 7424.68
854.765 , 7947.8
902.902 , 8631.55
866.389 , 7850.45
867.629 , 7801.61
855.31 , 7606.79
848.455 , 8225.62
829.226 , 8694.9
859.026 , 7676.59
915.487 , 7991.09
862.037 , 7457.51
843.792 , 8581.2
916.607 , 8710.47
874.639 , 8061.82
825.818 , 8414.33
917.045 , 7930.34
838.864 , 7419.89
917.225 , 7898.16
864.926 , 8144.25
884.441 , 6627.08
918.309 , 7888.94
829.408 , 8211.55
898.055 , 8423.74
890.779 , 8362.21
821.669 , 7835.29
870.855 , 7711.25
897.492 , 7377.35
831.829 , 7664.22
888.97 , 9052.72
903.551 , 7894.08
885.27 , 7451.61
819.763 , 7389.16
856.915 , 7574.8
898.049 , 8159.5
912.876 , 8609.15
893.773 , 8214.51
919.903 , 7641.18
903.691 , 8520.73
876.195 , 8632.19
838.106 , 8196.02
924.449 , 8000.36
835.664 , 8070.78
908.07 , 7778.39
852.794 , 8118.99
835.97 , 8089.87
911.879 , 8282.08
905.174 , 7380.73
847.295 , 8269.74
834.774 , 7068.49
874.759 , 8702.9
912.052 , 8968.5
894.139 , 7950.52
914.283 , 7503.57
781.659 , 6562.6
896.773 , 7705.24
897.553 , 7996.24
883.928 , 7657.68
834.23 , 7719.22
863.808 , 8142.97
870.514 , 8136.12
901.403 , 8006.06
893.738 , 8503.62
861.941 , 8151.15
896.57 , 7884.01
858.226 , 7254.79
870.542 , 7788.47
910.777 , 7860.55
884.244 , 8092.24
866.148 , 8616.55
859.148 , 7581.21
865.713 , 7886.12
900.92 , 7556.83
903.889 , 7857.83
913.126 , 8334.02
867.576 , 8336.97
894.036 , 7667
863.811 , 7870.69
885.718 , 7715.1
886.363 , 8246.31
812.449 , 8516.3
885.244 , 7773.24
864.822 , 8122.53
928.167 , 8456.05
898.008 , 8704.39
892.419 , 8780.94
891.853 , 8362.44
875.255 , 7406.31
851.424 , 7806.75
882.749 , 8118.98
890.712 , 7736.07
892.609 , 7751.01
876.068 , 8661.86
860.02 , 8197.08
878.141 , 8176.77
866.196 , 8139.52
910.374 , 7823.92
885.127 , 7368.86
890.866 , 8418.34
897.008 , 8129.31
911.095 , 9119.08
880.277 , 7859.86
848.276 , 7281.14
902.42 , 8210.96
894.365 , 8689.54
884.364 , 7862.92
864.756 , 7752.45
857.937 , 7694.71
851.709 , 8005.37
884.809 , 7923.75
856.156 , 7739.24
866.062 , 8221.94
895.252 , 8122
916.996 , 7978.21
886.046 , 7461.38
874.684 , 8188.49
842.015 , 7713.23
859.091 , 7513.03
899.472 , 8570.93
862.367 , 7441.95
863.731 , 7624.06
837.856 , 7846.18
849.186 , 7601
873.224 , 8079.99
903.056 , 7541.42
885.525 , 7965.39
891.441 , 8492.75
894.707 , 9121.58
855.994 , 8183.15
886.148 , 7547.73
901.77 , 8574.94
926.285 , 7963.87
855.324 , 8195.08
829.77 , 7593.03
931.29 , 8623.88
841.101 , 7674.99
859.384 , 7427.54
876.527 , 8235.52
889.936 , 7417.65
896.664 , 7588.96
873.509 , 8000.01
877.161 , 8681.43
852.807 , 7612.57
846.361 , 7703.37
852.597 , 7724.12
878.323 , 8715.38
887.084 , 9152.51
876.65 , 7703.3
881.424 , 7584.09
830.013 , 7938.62
845.002 , 7712.25
927.609 , 7625.08
883.049 , 8249.27
836.093 , 7811.87
886.348 , 7677.26
886.622 , 7714.24
886.633 , 8811.49
913.732 , 8256.2
845.284 , 8176.18
865.931 , 8076.73
875.919 , 8092.37
883.275 , 8880.23
798.928 , 7666.79
881.376 , 8138.84
824.911 , 8164.99
889.844 , 7814.98
832.549 , 7492.76
889.052 , 7646.59
845.959 , 7652.51
877.383 , 8369.04
854.662 , 7804.39
847.176 , 7755.43
906.739 , 8489.46
898.813 , 7634.31
901.513 , 8111.12
844.516 , 8346.8
905.293 , 8327
888.983 , 7952.46
895.01 , 7504.96
864.954 , 7373.9
890.502 , 8803.04
883.967 , 7398.21
736.412 , 7225.14
838.677 , 7157.1
870.961 , 7359.25
870.127 , 8029.88
854.485 , 7912.68
888.932 , 8664.7
879.696 , 8184.16
918.736 , 8582.61
869.852 , 7811.12
819.168 , 6889.87
838.208 , 8100.36
890.295 , 8391.38
870.022 , 9199.52
914.896 , 8989.72
908.941 , 7940.25
874.055 , 7820.58
866.738 , 7744.99
908.184 , 8429
854.552 , 8387.93
878.813 , 7461.62
858.555 , 8345.27
862.573 , 7232.8
859.537 , 8137.09
879.055 , 8069.63
866.361 , 7829.2
883.467 , 7782.51
844.367 , 7487.11
816.157 , 7257.85
894.7 , 8281.5
895.205 , 8190.77
858.635 , 8177.55
872.229 , 7610.62
881.238 , 7564.44
895.474 , 7783.82
901.265 , 7943.56
900.201 , 8446.37
878.032 , 7681.72
859.092 , 7214.67
835.802 , 8285.83
817.904 , 7805.52
871.992 , 7534.96
842.882 , 7588.28
887.295 , 7517.41
837.899 , 8041.19
883.332 , 8394.96
909.454 , 8259.24
907.667 , 7981.96
893.685 , 8278.95
894.945 , 8016.05
858.661 , 7889.69
880.781 , 7657.61
858.875 , 8252.41
886.843 , 8060.61
858.456 , 7809.47
822.02 , 8192.26
846.102 , 7924.24
911.517 , 8696.26
900.872 , 8506.09
867.23 , 8433.67
851.639 , 7774.04
880.574 , 7947.52
890.159 , 8230.71
881.254 , 8133.47
860.071 , 8348.93
833.536 , 7809.81
837.468 , 7178.14
867.303 , 8624.38
874.844 , 7232.72
888.983 , 7551.04
763.318 , 6640.28
876.449 , 7676.65
880.66 , 8121.56
911.717 , 8291.61
880.074 , 7488.33
877.86 , 7558.51
852.434 , 7901.25
886.17 , 7577.63
863.637 , 7908.45
893.402 , 7444.28
883.766 , 8113.68
857.476 , 7538.86
886.212 , 8240.76
877.3 , 8386.14
893.194 , 8328.62
759.681 , 7814.32
913.577 , 7985.33
884.445 , 7636.66
843.201 , 7579.39
859.813 , 7918.14
845.012 , 7849.11
912.496 , 7329.26
854.273 , 7969.88
898.873 , 7565.81
887.25 , 8046.77
857.266 , 7193.77
890.651 , 8837.73
833.958 , 8273.44
911.026 , 7965.66
852.311 , 7647.63
849.253 , 8053.94
890.136 , 7739.99
896.186 , 8417.61
892.681 , 7929.69
915.982 , 7920.07
813.113 , 7254.9
890.016 , 8089.19
907.52 , 8166.78
912.007 , 8123.07
852.649 , 7391.35
838.122 , 7765.34
890.372 , 7587.38
744.399 , 7128.95
869.584 , 7750.56
840.085 , 7484.1
867.852 , 7996.8
851.65 , 7455.25
891.927 , 8750.71
870.056 , 7242.65
851.773 , 7610.79
866.219 , 7861.91
896.749 , 7493.45
822.911 , 7000.37
883.698 , 7575.59
861.617 , 7407.9
841.68 , 7276.37
887.16 , 8652.04
884.196 , 7668.12
888.83 , 7606.5
896.504 , 7893.37
885.881 , 7502.34
873.743 , 8040.09
876.553 , 7692.01
876.511 , 7920.85
901.993 , 7870.76
891.079 , 8542.3
888.359 , 8517.95
849.636 , 8029.39
862.268 , 8071.25
835.343 , 8201.65
848.292 , 8309.03
912.301 , 8510.06
898.938 , 7688.39
884.935 , 9141.4
899.8 , 8210.6
880.897 , 8305.22
891.934 , 8248.84
870.692 , 7994.89
873.486 , 8607.41
884.105 , 7645.61
838.2 , 7043.63
861.607 , 8448.97
901.539 , 7673.29
849.552 , 8178.4
900.622 , 7989.34
828.067 , 7972.76
886.007 , 7677.05
819.608 , 7553.43
862.881 , 7996.5
907.55 , 8657.92
893.761 , 7543.75
867.722 , 7387.05
788.715 , 7052.28
918.915 , 7737.48
846.584 , 7990.23
862.891 , 8044.66
885.605 , 7621.91
876.084 , 8265.66
873.116 , 8491.87
895.773 , 7365.18
881.169 , 8298.23
885.116 , 7400.61
870.173 , 7958.93
881.314 , 8131.9
859.476 , 7625.04
907.292 , 8294.98
869.144 , 8785.3
858.025 , 8298.75
877.374 , 8085.86
850.013 , 8174.04
870.327 , 8282.25
860.991 , 8034.29
873.545 , 8363.01
857.507 , 7696.75
850.578 , 8521.55
873.299 , 7881.05
903.818 , 8499.1
811.623 , 7382.01
856.953 , 7707.35
903.205 , 8196.13
884.145 , 7951.75
887.23 , 8310.2
875.22 , 8374.73
900.219 , 8061.1
860.598 , 7913.02
883.158 , 8686.06
876.544 , 7758.96
887.651 , 7721.97
867.771 , 7963.76
814.113 , 7007.97
834.466 , 7700.94
823.443 , 7154.23
903.442 , 7619.65
865.309 , 7528.54
797.431 , 6847.09
856.822 , 6784.01
877.379 , 7987.19
856.469 , 8194.19
863.96 , 8445.41
878.081 , 7676.29
877.405 , 7961.25
871.63 , 7150.75
891.629 , 8374.72
831.344 , 8325.18
904.365 , 8641.75
912.768 , 8246.27
881.141 , 8506.15
877.681 , 7808.07
900.222 , 7020.27
861.571 , 7984.33
852.283 , 8325.57
870.485 , 8285.97
888.711 , 8130.18
883.237 , 7877.25
856.595 , 7940.7
835.527 , 7263.02
890.446 , 7984.12
862.013 , 8146.72
878.342 , 8209.94
833.871 , 7464.01
859.328 , 7728.07
852.618 , 8114.26
869.605 , 7973.68
884.898 , 7928.7
886.073 , 7909.92
801.319 , 7412.35
870.209 , 8779.85
859.74 , 7075.07
885.03 , 8958.25
854.166 , 7909.25
877.233 , 8834.73
877.728 , 8433.48
868.805 , 8139.33
859.341 , 8111.16
873.756 , 8177.5
830.907 , 8384.49
892.794 , 7773.58
871.762 , 8395.4
876.325 , 8316.1
850.064 , 7973.45
885.789 , 7679.42
779.89 , 7094.62
927.034 , 7722.67
892.564 , 8191.92
865.918 , 7941.29
856.516 , 7761.46
903.235 , 9034.25
871.898 , 7302.48
864.81 , 7432.09
874.742 , 9225.6
